game_id,season,week,gameday,home_team,away_team,home_score,away_score,actual_margin,actual_total,expected_home_points,expected_away_points,expected_margin,expected_total,home_win_probability,home_score_variance,away_score_variance,margin_variance,total_variance,expected_home_drives,expected_away_drives,home_p_td,home_p_fg,away_p_td,away_p_fg,home_p10,home_p25,home_p50,home_p75,home_p90,away_p10,away_p25,away_p50,away_p75,away_p90,margin_p10,margin_p25,margin_p50,margin_p75,margin_p90,total_p10,total_p25,total_p50,total_p75,total_p90,home_crps,away_crps,margin_crps,total_crps,joint_energy_score,simulation_seed,candidate_id,outer_target_season,train_through_season,training_through_boundary,selected_drive_alpha,selected_outcome_c,source_contract_version,code_sha,config_sha,fallback_state,simulation_version,simulation_draws
2022_02_CIN_DAL,2022,2,2022-09-18,DAL,CIN,20.0,17.0,3.0,37.0,30.8695,21.9581,8.9114,52.8276,0.68635,204.34450420042003,143.19446383638362,326.1443644764476,368.9335715971597,11.611402787039818,11.51478554319358,0.2914720859438852,0.1830527224273325,0.208529433937153,0.1331551927955398,13.0,20.0,30.0,40.0,50.0,7.0,13.0,20.0,30.0,38.0,-14.0,-3.0,9.0,21.0,32.0,30.0,39.0,51.0,65.0,78.0,5.8387579700000005,3.2031002299999995,4.874101379999999,8.6941989,7.290894865583519,2307265792,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_02_HOU_DEN,2022,2,2022-09-18,DEN,HOU,16.0,9.0,7.0,25.0,23.0443,18.6352,4.4091,41.6795,0.60695,147.69070658065806,118.93361432143216,252.4079779877988,280.8406638163816,10.80041322725799,10.88365820177697,0.22868975139336736,0.15042505260146163,0.16961015675393273,0.14871280424783442,8.0,14.0,22.0,31.0,40.0,6.0,10.0,17.0,25.0,33.0,-16.0,-6.0,4.0,15.0,24.0,21.0,30.0,40.0,52.0,64.0,3.96273317,5.17790276,3.83315155,9.398707869999999,7.266879375272934,1393817200,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_02_IND_JAX,2022,2,2022-09-18,JAX,IND,24.0,0.0,24.0,24.0,19.8322,27.2966,-7.4644,47.1288,0.3321,128.04484764476445,178.14864330433042,285.8139140314031,326.5730678667867,11.02268708990353,10.899335663319015,0.18130083351416207,0.15147216484230122,0.2701749881142233,0.16895553896391804,6.0,12.0,19.0,27.0,35.0,10.0,17.0,26.0,36.0,45.0,-29.0,-18.0,-7.0,4.0,14.0,25.0,34.0,46.0,59.0,71.0,3.6302569400000007,19.823023120000002,22.37080684,14.0334569,19.343219331706614,3456473154,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_02_LAC_KC,2022,2,2022-09-15,KC,LAC,27.0,24.0,3.0,51.0,32.5685,25.3774,7.1911,57.9459,0.65135,222.99920767076705,179.82835207520753,364.65024581458147,441.00487367736775,10.792711620391806,10.583555805787112,0.3436817005617177,0.18421150069909561,0.279404100650128,0.12640376651544075,14.0,22.0,31.0,42.0,52.0,10.0,16.0,24.0,34.0,43.0,-17.0,-5.0,7.0,20.0,31.0,32.0,43.0,57.0,71.0,86.0,3.9473835699999995,3.07529798,4.66587681,5.471346429999999,5.623221121053804,2677207531,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_02_MIA_BAL,2022,2,2022-09-18,BAL,MIA,38.0,42.0,-4.0,80.0,27.6294,21.0208,6.6086,48.6502,0.64515,184.6553211721172,138.15658301830183,298.4562516651665,347.1675567156716,11.384903480774723,11.325627539355077,0.2618044239898743,0.17202837215129368,0.20593925195397944,0.10779161881948353,10.0,17.0,27.0,36.0,46.0,7.0,13.0,20.0,28.0,37.0,-15.0,-5.0,6.0,18.0,28.0,26.0,35.0,47.0,60.0,74.0,6.78156328,15.14307242,6.4658057200000005,22.143651239999997,16.555730028140594,3631310971,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_02_MIN_PHI,2022,2,2022-09-19,PHI,MIN,24.0,7.0,17.0,31.0,25.6662,23.385,2.2812,49.0512,0.5477,163.25110267026704,157.50292529252926,299.79790635063506,341.7101495749575,11.167963379254832,11.217625100917562,0.24479935361952143,0.17032375149687937,0.23008215615033192,0.13168255531270903,10.0,17.0,24.0,34.0,43.0,8.0,14.0,22.0,31.0,41.0,-20.0,-9.0,2.0,14.0,24.0,27.0,36.0,48.0,61.0,73.0,2.9716394200000007,9.869520920000001,8.849262880000001,10.14410774,10.309241989831389,1504920345,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_02_NE_PIT,2022,2,2022-09-18,PIT,NE,14.0,17.0,-3.0,31.0,18.3071,24.3717,-6.0646,42.6788,0.3564,116.74246383638365,162.63760287028705,265.1105378937894,293.6495955195519,11.391430836844586,11.170437981179306,0.1655184228754779,0.1215558358632225,0.2256993986352359,0.17455170442770057,6.0,10.0,17.0,24.0,33.0,9.0,16.0,23.0,32.0,41.0,-27.0,-17.0,-6.0,5.0,14.0,22.0,30.0,41.0,53.0,65.0,2.8423127899999994,4.12261641,3.906483080000001,6.45894352,5.602859599846273,2595221805,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_02_NYJ_CLE,2022,2,2022-09-18,CLE,NYJ,30.0,31.0,-1.0,61.0,25.9238,19.352,6.5718,45.2758,0.6497499999999999,180.25641920192018,123.02539853985398,285.540598819882,321.02303666366635,11.209884296327846,11.144330065041133,0.2674431369914117,0.12034436528303663,0.1869811686542496,0.11846300986496265,10.0,17.0,24.0,34.0,44.0,6.0,10.0,18.0,27.0,34.0,-15.0,-4.0,6.0,17.0,28.0,23.0,33.0,44.0,57.0,69.0,3.9470475800000004,7.617568459999999,5.12325618,10.07063348,8.760728903689625,3375335642,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_02_SEA_SF,2022,2,2022-09-18,SF,SEA,27.0,7.0,20.0,34.0,25.0842,25.0917,-0.0075,50.1759,0.499,167.55586594659465,169.34442555255524,309.51039478947894,364.2901882088209,11.167530144266014,11.075349674883112,0.2477034135105808,0.1503958277583686,0.25954353016543147,0.12146201324411596,10.0,16.0,24.0,33.0,43.0,10.0,16.0,24.0,33.0,42.0,-22.0,-11.0,0.0,12.0,22.0,27.0,37.0,49.0,62.0,76.0,3.30624526,11.20180891,12.330478770000001,8.934292189999999,11.609915037587857,783452407,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_02_TB_NO,2022,2,2022-09-18,NO,TB,10.0,20.0,-10.0,30.0,25.6765,27.215,-1.5385,52.8915,0.46805,171.6072084708471,189.26450145014502,338.04812256225625,383.695297279728,11.516395636381798,11.567398716031496,0.24210459640081966,0.15299254115450042,0.2641384712624995,0.13250698011837228,10.0,16.0,24.0,34.0,43.0,10.0,17.0,26.0,36.0,45.0,-25.0,-14.0,-1.0,10.0,22.0,29.0,40.0,51.0,65.0,79.0,9.16649453,4.222355179999999,5.802951330000003,13.584325410000002,10.559172622681203,1558994545,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_02_TEN_BUF,2022,2,2022-09-19,BUF,TEN,41.0,7.0,34.0,48.0,27.8438,21.8784,5.9654,49.7222,0.63465,187.36993855385538,143.83379681968196,307.3739402340234,355.0335305130513,11.12508120736008,10.96285346579263,0.2848718854599228,0.14462350895161252,0.22452269583064266,0.10771394284565994,10.0,17.0,27.0,37.0,46.0,7.0,13.0,21.0,29.0,38.0,-16.0,-6.0,6.0,17.0,28.0,27.0,36.0,48.0,61.0,75.0,8.43417298,8.763162139999999,19.04532824,4.3718974,13.284555436720542,2637993722,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_02_WAS_DET,2022,2,2022-09-18,DET,WAS,36.0,27.0,9.0,63.0,23.4194,24.4245,-1.0051,47.8439,0.47859999999999997,155.36744038403842,167.65986573657366,300.35250924092406,345.70210300030004,10.972651325994853,11.007374056041801,0.23166790450774952,0.14638095852303823,0.24150531411761586,0.15352241156826862,7.900000000000091,14.0,23.0,31.0,40.0,9.0,15.0,23.0,33.0,41.0,-23.0,-12.0,-1.0,10.0,21.0,25.0,34.0,47.0,60.0,72.0,8.198299420000001,3.4648385700000004,6.23151137,9.70158301,9.028255397085312,375116980,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_ATL_SEA,2022,3,2022-09-25,SEA,ATL,23.0,27.0,-4.0,50.0,27.8231,22.7131,5.11,50.5362,0.6172,192.55186157615762,141.8201704070407,307.45104510451046,361.2930188618862,10.840021193713632,10.919007001448483,0.2969292682259107,0.13381124304341083,0.20808150661616914,0.1838414257434425,10.0,17.0,27.0,37.0,46.0,9.0,14.0,21.0,30.0,38.0,-17.0,-6.0,5.0,17.0,27.0,27.0,37.0,49.0,62.0,75.0,3.5781690900000003,3.751463630000001,5.808496239999998,4.429059279999999,5.707768454207388,2792252251,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_BAL_NE,2022,3,2022-09-25,NE,BAL,26.0,37.0,-11.0,63.0,26.7574,21.4349,5.3225,48.1923,0.6156499999999999,185.50229546954697,137.23628561856185,302.12310606060606,343.35405611561157,10.973329280461991,10.90386722670203,0.2672129553622968,0.16379421343983283,0.20212052960378135,0.1491849487757345,10.0,17.0,26.0,35.0,45.0,7.0,13.0,20.0,29.0,37.0,-17.0,-6.0,5.0,17.0,28.0,26.0,35.0,47.0,60.0,73.0,3.16695908,10.497588450000002,9.643160009999999,9.473251670000002,10.685516610296155,3960485265,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_BUF_MIA,2022,3,2022-09-25,MIA,BUF,21.0,19.0,2.0,40.0,20.4779,27.6043,-7.1264,48.0822,0.3409,135.68788037803782,189.55107661766175,302.97052009200917,347.50739389938997,11.169955421121546,11.224581055680888,0.20405036017884243,0.1106800735894916,0.29034338685944266,0.1290420740899696,7.0,13.0,20.0,28.0,36.0,10.0,17.0,27.0,36.0,46.0,-30.0,-18.0,-7.0,4.0,15.0,25.0,34.0,47.0,60.0,73.0,2.83814325,4.768790289999999,5.81989516,5.3377303399999985,6.04843398145117,3917516474,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_CIN_NYJ,2022,3,2022-09-25,NYJ,CIN,12.0,27.0,-15.0,39.0,22.1818,25.1318,-2.95,47.3136,0.4302,144.6980185618562,167.90681944194418,287.1988198819882,338.0108561256126,11.411149891637614,11.276483304233253,0.1972593706460865,0.15946900515890378,0.24474139822229043,0.1417049152156705,7.0,13.0,21.0,30.0,38.0,10.0,16.0,24.0,33.0,42.0,-24.0,-14.0,-3.0,8.0,18.0,25.0,34.0,46.0,59.0,71.0,5.49649758,3.2980486000000004,7.315501339999999,5.297872980000001,6.9302112122215895,3117974452,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_DAL_NYG,2022,3,2022-09-26,NYG,DAL,16.0,23.0,-7.0,39.0,18.3124,27.4445,-9.1321,45.7569,0.28995,115.86239247924794,178.60418016801677,269.3073803280328,319.6257649664966,11.53266555991804,11.293522826797311,0.1577850645426802,0.13093999511431886,0.2587601100394154,0.18286106950669923,6.0,10.0,17.0,24.0,33.0,12.0,17.0,26.0,36.0,45.0,-31.0,-20.0,-9.0,2.0,11.0,24.0,33.0,44.0,57.0,69.0,2.544326220000001,3.3700170500000004,3.8353561900000006,4.84329505,4.701332511341768,2075993400,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_DET_MIN,2022,3,2022-09-25,MIN,DET,28.0,24.0,4.0,52.0,28.7443,22.685,6.0593,51.4293,0.6347,193.65728323832386,143.77535253525352,304.82726623662364,370.03800531053105,11.261874577774913,11.114765220923553,0.29377831801898907,0.13983217940310597,0.2043381265242576,0.17780893458232966,13.0,19.0,27.0,37.0,47.0,9.0,14.0,21.0,30.0,39.0,-16.0,-6.0,6.0,18.0,28.0,28.0,38.0,50.0,64.0,77.0,3.239706189999999,2.9963357199999994,4.0901293899999995,4.54177387,4.822473291731461,905885783,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_GB_TB,2022,3,2022-09-25,TB,GB,12.0,14.0,-2.0,26.0,29.2452,26.1401,3.1051,55.3853,0.5683,200.8223591959196,177.4790198919892,352.02045603560356,404.58230214021404,11.074063083450476,11.041624705796222,0.30642900917149857,0.13866240132958488,0.27362052886678767,0.13060358486752058,13.0,19.0,28.0,38.0,48.0,10.0,17.0,24.0,34.0,44.0,-20.0,-9.0,3.0,15.0,27.0,30.0,41.0,54.0,68.0,82.0,10.201448919999999,6.550936010000001,4.83033017,18.76048677,13.081498422179548,2483051638,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_HOU_CHI,2022,3,2022-09-25,CHI,HOU,23.0,20.0,3.0,43.0,23.5233,19.9516,3.5717,43.4749,0.5903999999999999,155.52860997099714,126.2404814881488,266.1494740574057,297.3887088608861,11.076438648157811,11.104877185522376,0.23653843851699297,0.12833860358663288,0.1772600888482756,0.15997677408382355,9.0,14.0,23.0,31.0,40.0,6.0,12.0,19.0,27.0,35.0,-17.0,-7.0,4.0,14.0,24.0,23.0,31.0,42.0,54.0,66.0,2.8893330300000004,2.6849824400000006,3.71691575,4.058557070000001,4.396709458314788,1843554636,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_JAX_LAC,2022,3,2022-09-25,LAC,JAX,10.0,38.0,-28.0,48.0,28.5783,20.8974,7.6809,49.4757,0.67105,192.65273438343834,133.53782702270226,301.3954147314732,350.98570808080814,10.871379397348253,10.937191770452763,0.299881788445155,0.1567941489390019,0.20086220791168474,0.143288027686603,12.0,19.0,27.0,37.0,47.0,7.0,13.0,20.0,28.0,37.0,-14.0,-4.0,7.0,19.0,30.0,27.0,36.0,48.0,61.0,74.0,11.372266009999999,11.7785656,26.194090789999997,4.35568267,17.566928766212055,3542077392,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_KC_IND,2022,3,2022-09-25,IND,KC,20.0,17.0,3.0,37.0,26.1128,28.9965,-2.8837,55.1093,0.43815,176.11648780878087,193.48963671367136,338.6354378537854,400.57681119111913,10.807440117295881,10.900741124146542,0.2723936644746434,0.13863481793305962,0.2838097086471996,0.19654824287718514,10.0,17.0,24.0,34.0,44.0,13.0,19.0,27.0,38.0,48.0,-27.0,-15.0,-3.0,9.0,21.0,30.0,41.0,54.0,68.0,82.0,3.8097368200000004,6.4906131899999995,5.00486027,10.11358397,8.313900789524112,2364949832,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_LA_ARI,2022,3,2022-09-25,ARI,LA,12.0,20.0,-8.0,32.0,24.6319,25.8885,-1.2566,50.5204,0.47095000000000004,172.58406079607963,172.11967971797176,324.59861630163016,364.8088647264726,10.98886876100655,10.832343760157144,0.26006210975935184,0.11456618919113866,0.26307396630067253,0.1468522902546638,9.0,15.0,23.0,33.0,42.0,10.0,17.0,24.0,34.0,44.0,-24.0,-13.0,-1.0,11.0,21.0,27.0,37.0,49.0,62.0,76.0,6.9861662099999995,3.714297170000001,5.13270468,10.4269562,8.536295702962054,3994340899,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_LV_TEN,2022,3,2022-09-25,TEN,LV,24.0,22.0,2.0,46.0,27.1605,25.2066,1.9539,52.3671,0.5382,190.72201195119513,162.35295173517352,322.9678715771577,383.1820557955796,10.814447988589622,11.010884642176379,0.28902855567154306,0.13950156963177646,0.22797411012838995,0.2002747446401546,10.0,17.0,26.0,36.0,45.0,10.0,16.0,24.0,33.0,42.0,-21.0,-10.0,2.0,14.0,25.0,28.0,38.0,51.0,64.0,78.0,3.2930106099999996,3.1080396199999996,4.17281011,5.03865893,5.073765058651011,3108913490,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_NO_CAR,2022,3,2022-09-25,CAR,NO,22.0,14.0,8.0,36.0,20.4064,23.634,-3.2276,44.0404,0.41950000000000004,132.8151205520552,149.2667706770677,259.9535935993599,304.2101888588859,11.599497296846737,11.582021122141516,0.17837875234424436,0.14319087376868536,0.20914826091478897,0.17329142915434786,7.0,13.0,20.0,27.0,36.0,9.0,14.0,23.0,31.0,40.0,-24.0,-14.0,-3.0,7.0,17.0,23.0,32.0,43.0,55.0,67.0,2.9490315000000002,5.22993528,6.74491804,5.06891152,6.501339571829982,1374327245,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_PHI_WAS,2022,3,2022-09-25,WAS,PHI,8.0,24.0,-16.0,32.0,21.6349,24.8457,-3.2108,46.4806,0.42605,136.31983397339732,168.34552606260627,282.57742110211024,326.75329896989695,11.163158767408913,11.075585738825167,0.20238436936986345,0.14697541749118853,0.2515751209287543,0.136075562785999,7.0,13.0,20.0,29.0,37.0,10.0,16.0,24.0,33.0,42.0,-24.0,-14.0,-3.0,8.0,18.0,24.0,34.0,45.0,57.0,71.0,7.93390225,3.0143611299999993,7.70261764,7.966194640000001,8.697299875084916,2861746038,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_PIT_CLE,2022,3,2022-09-22,CLE,PIT,29.0,17.0,12.0,46.0,20.9814,21.1537,-0.1723,42.1351,0.49835,137.3497890189019,136.14869117911792,258.31284399439943,288.68411640164015,11.36806748472181,11.49664498202544,0.20934421582757096,0.10414091801524494,0.19787758873023809,0.12526619888219506,7.0,13.0,20.0,28.0,37.0,7.0,13.0,20.0,28.0,37.0,-21.0,-11.0,0.0,10.0,20.0,21.0,30.0,41.0,53.0,65.0,5.36960642,3.00128853,7.318163250000001,4.56840893,6.5763620174703785,1875494523,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_03_SF_DEN,2022,3,2022-09-25,DEN,SF,11.0,10.0,1.0,21.0,20.8654,23.2653,-2.3999,44.1307,0.44015,138.4853313731373,153.1224281528153,269.6949494849485,313.5205695669567,10.773430323852232,10.844887356358894,0.2045826454814969,0.13451651215537286,0.2269356630212473,0.15970049470778852,7.0,13.0,20.0,28.0,37.0,9.0,14.0,22.0,31.0,40.0,-24.0,-13.0,-3.0,8.0,18.0,23.0,31.0,43.0,55.0,68.0,5.27767414,7.41432097,4.049837650000001,14.09190339,10.032290207410274,752668019,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
2022_04_ARI_CAR,2022,4,2022-10-02,CAR,ARI,16.0,26.0,-10.0,42.0,22.6991,23.3485,-0.6494,46.0476,0.48275,151.1318723772377,156.9137391239124,292.84516415641565,323.2460588458846,11.043547425804423,11.088611923357044,0.22119405069456236,0.14253705021665522,0.22767620164541358,0.13848970930384752,7.0,14.0,21.0,30.0,39.0,7.0,14.0,22.0,31.0,40.0,-22.0,-12.0,-1.0,10.0,21.0,24.0,33.0,45.0,57.0,69.0,3.796017009999999,3.3942599699999993,5.939939319999999,4.358479939999999,5.684018857723034,3014455608,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,2022,2021,2021-REG-END,0.0,0.05,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,B0-poisson-multinomial-rare-tail-v1,10000
